[DEBUG] Root children: 959
  child 0 (non-list or no head)
  child 1 tag="version"
  child 2 tag="generator"
  child 3 tag="generator_version"
  child 4 tag="uuid"
  child 5 tag="paper"
  child 6 tag="title_block"
  child 7 tag="lib_symbols"
  child 8 tag="junction"
  child 9 tag="junction"
  child 10 tag="junction"
  child 11 tag="junction"
  child 12 tag="junction"
  child 13 tag="junction"
  child 14 tag="junction"
  child 15 tag="junction"
  child 16 tag="junction"
  child 17 tag="junction"
  child 18 tag="junction"
  child 19 tag="junction"
  child 20 tag="junction"
  child 21 tag="junction"
  child 22 tag="junction"
  child 23 tag="junction"
  child 24 tag="junction"
  child 25 tag="junction"
  child 26 tag="junction"
  child 27 tag="junction"
  child 28 tag="junction"
  child 29 tag="junction"
  child 30 tag="junction"
  child 31 tag="junction"
  child 32 tag="junction"
  child 33 tag="junction"
  child 34 tag="junction"
  child 35 tag="junction"
  child 36 tag="junction"
  child 37 tag="junction"
  child 38 tag="junction"
  child 39 tag="junction"
  child 40 tag="junction"
  child 41 tag="junction"
  child 42 tag="junction"
  child 43 tag="junction"
  child 44 tag="no_connect"
  child 45 tag="no_connect"
  child 46 tag="no_connect"
  child 47 tag="no_connect"
  child 48 tag="no_connect"
  child 49 tag="no_connect"
  child 50 tag="no_connect"
  child 51 tag="no_connect"
  child 52 tag="no_connect"
  child 53 tag="no_connect"
  child 54 tag="no_connect"
  child 55 tag="no_connect"
  child 56 tag="no_connect"
  child 57 tag="no_connect"
  child 58 tag="no_connect"
  child 59 tag="no_connect"
  child 60 tag="no_connect"
  child 61 tag="no_connect"
  child 62 tag="no_connect"
  child 63 tag="no_connect"
  child 64 tag="no_connect"
  child 65 tag="no_connect"
  child 66 tag="bus_entry"
  child 67 tag="bus_entry"
  child 68 tag="bus_entry"
  child 69 tag="bus_entry"
  child 70 tag="bus_entry"
  child 71 tag="bus_entry"
  child 72 tag="bus_entry"
  child 73 tag="bus_entry"
  child 74 tag="bus_entry"
  child 75 tag="bus_entry"
  child 76 tag="bus_entry"
  child 77 tag="bus_entry"
  child 78 tag="bus_entry"
  child 79 tag="bus_entry"
  child 80 tag="bus_entry"
  child 81 tag="bus_entry"
  child 82 tag="bus_entry"
  child 83 tag="bus_entry"
  child 84 tag="bus_entry"
  child 85 tag="bus_entry"
  child 86 tag="bus_entry"
  child 87 tag="bus_entry"
  child 88 tag="bus_entry"
  child 89 tag="bus_entry"
  child 90 tag="bus_entry"
  child 91 tag="bus_entry"
  child 92 tag="bus_entry"
  child 93 tag="bus_entry"
  child 94 tag="bus_entry"
  child 95 tag="bus_entry"
  child 96 tag="bus_entry"
  child 97 tag="bus_entry"
  child 98 tag="bus_entry"
  child 99 tag="bus_entry"
  child 100 tag="bus_entry"
  child 101 tag="bus_entry"
  child 102 tag="bus_entry"
  child 103 tag="bus_entry"
  child 104 tag="bus_entry"
  child 105 tag="bus_entry"
  child 106 tag="bus_entry"
  child 107 tag="bus_entry"
  child 108 tag="bus_entry"
  child 109 tag="bus_entry"
  child 110 tag="bus_entry"
  child 111 tag="wire"
  child 112 tag="wire"
  child 113 tag="wire"
  child 114 tag="wire"
  child 115 tag="wire"
  child 116 tag="wire"
  child 117 tag="wire"
  child 118 tag="wire"
  child 119 tag="wire"
  child 120 tag="wire"
  child 121 tag="wire"
  child 122 tag="wire"
  child 123 tag="wire"
  child 124 tag="wire"
  child 125 tag="wire"
  child 126 tag="bus"
  child 127 tag="wire"
  child 128 tag="wire"
  child 129 tag="wire"
  child 130 tag="wire"
  child 131 tag="wire"
  child 132 tag="wire"
  child 133 tag="wire"
  child 134 tag="wire"
  child 135 tag="wire"
  child 136 tag="wire"
  child 137 tag="wire"
  child 138 tag="wire"
  child 139 tag="wire"
  child 140 tag="wire"
  child 141 tag="wire"
  child 142 tag="wire"
  child 143 tag="wire"
  child 144 tag="bus"
  child 145 tag="wire"
  child 146 tag="wire"
  child 147 tag="wire"
  child 148 tag="wire"
  child 149 tag="wire"
  child 150 tag="wire"
  child 151 tag="wire"
  child 152 tag="wire"
  child 153 tag="bus"
  child 154 tag="wire"
  child 155 tag="wire"
  child 156 tag="wire"
  child 157 tag="wire"
  child 158 tag="wire"
  child 159 tag="wire"
  child 160 tag="wire"
  child 161 tag="wire"
  child 162 tag="wire"
  child 163 tag="wire"
  child 164 tag="wire"
  child 165 tag="wire"
  child 166 tag="wire"
  child 167 tag="wire"
  child 168 tag="wire"
  child 169 tag="wire"
  child 170 tag="wire"
  child 171 tag="bus"
  child 172 tag="wire"
  child 173 tag="wire"
  child 174 tag="wire"
  child 175 tag="wire"
  child 176 tag="wire"
  child 177 tag="wire"
  child 178 tag="wire"
  child 179 tag="wire"
  child 180 tag="wire"
  child 181 tag="wire"
  child 182 tag="wire"
  child 183 tag="wire"
  child 184 tag="wire"
  child 185 tag="wire"
  child 186 tag="wire"
  child 187 tag="wire"
  child 188 tag="wire"
  child 189 tag="wire"
  child 190 tag="wire"
  child 191 tag="wire"
  child 192 tag="wire"
  child 193 tag="wire"
  child 194 tag="wire"
  child 195 tag="wire"
  child 196 tag="wire"
  child 197 tag="wire"
  child 198 tag="wire"
  child 199 tag="wire"
  child 200 tag="bus"
  child 201 tag="wire"
  child 202 tag="wire"
  child 203 tag="wire"
  child 204 tag="bus"
  child 205 tag="wire"
  child 206 tag="wire"
  child 207 tag="wire"
  child 208 tag="wire"
  child 209 tag="wire"
  child 210 tag="polyline"
  child 211 tag="wire"
  child 212 tag="wire"
  child 213 tag="wire"
  child 214 tag="wire"
  child 215 tag="wire"
  child 216 tag="wire"
  child 217 tag="wire"
  child 218 tag="wire"
  child 219 tag="wire"
  child 220 tag="wire"
  child 221 tag="wire"
  child 222 tag="wire"
  child 223 tag="wire"
  child 224 tag="wire"
  child 225 tag="wire"
  child 226 tag="wire"
  child 227 tag="wire"
  child 228 tag="wire"
  child 229 tag="bus"
  child 230 tag="wire"
  child 231 tag="wire"
  child 232 tag="wire"
  child 233 tag="wire"
  child 234 tag="wire"
  child 235 tag="wire"
  child 236 tag="wire"
  child 237 tag="wire"
  child 238 tag="wire"
  child 239 tag="wire"
  child 240 tag="wire"
  child 241 tag="wire"
  child 242 tag="wire"
  child 243 tag="wire"
  child 244 tag="wire"
  child 245 tag="wire"
  child 246 tag="bus"
  child 247 tag="wire"
  child 248 tag="wire"
  child 249 tag="bus"
  child 250 tag="wire"
  child 251 tag="wire"
  child 252 tag="wire"
  child 253 tag="wire"
  child 254 tag="wire"
  child 255 tag="wire"
  child 256 tag="wire"
  child 257 tag="bus"
  child 258 tag="wire"
  child 259 tag="wire"
  child 260 tag="wire"
  child 261 tag="wire"
  child 262 tag="wire"
  child 263 tag="wire"
  child 264 tag="wire"
  child 265 tag="wire"
  child 266 tag="wire"
  child 267 tag="wire"
  child 268 tag="wire"
  child 269 tag="wire"
  child 270 tag="wire"
  child 271 tag="bus"
  child 272 tag="wire"
  child 273 tag="wire"
  child 274 tag="wire"
  child 275 tag="wire"
  child 276 tag="wire"
  child 277 tag="wire"
  child 278 tag="wire"
  child 279 tag="wire"
  child 280 tag="wire"
  child 281 tag="wire"
  child 282 tag="wire"
  child 283 tag="wire"
  child 284 tag="wire"
  child 285 tag="wire"
  child 286 tag="wire"
  child 287 tag="wire"
  child 288 tag="bus"
  child 289 tag="wire"
  child 290 tag="wire"
  child 291 tag="wire"
  child 292 tag="wire"
  child 293 tag="wire"
  child 294 tag="wire"
  child 295 tag="wire"
  child 296 tag="wire"
  child 297 tag="bus"
  child 298 tag="wire"
  child 299 tag="wire"
  child 300 tag="wire"
